timestamp,temp_C,humidity_pct,wind_kmh,rain_mm,temp_lag1h,temp_lag24h,temp_rm24h,rain_sum24h
2023-01-13 22:00:00,19.7,66.0,17.2,0.0,20.3,19.2,17.258333333333333,0.0
2023-01-13 23:00:00,18.9,70.0,15.0,0.0,19.7,18.3,17.28333333333333,0.0
2023-01-14 00:00:00,18.0,74.0,12.6,0.0,18.9,17.7,17.295833333333334,0.0
2023-01-14 01:00:00,17.1,78.0,10.8,0.0,18.0,16.7,17.3125,0.0
2023-01-14 02:00:00,16.2,83.0,11.3,0.0,17.1,15.6,17.3375,0.0
2023-01-14 03:00:00,15.4,86.0,12.1,0.0,16.2,15.3,17.341666666666665,0.0
2023-01-14 04:00:00,15.0,87.0,11.3,0.0,15.4,14.7,17.354166666666668,0.0
2023-01-14 05:00:00,14.9,87.0,9.5,0.0,15.0,13.9,17.395833333333332,0.0
2023-01-14 06:00:00,14.6,88.0,6.4,0.0,14.9,13.6,17.4375,0.0
2023-01-14 07:00:00,14.5,88.0,4.9,0.0,14.6,13.5,17.479166666666668,0.0
2023-01-14 08:00:00,14.6,87.0,6.1,0.0,14.5,13.6,17.520833333333332,0.0
2023-01-14 09:00:00,14.5,89.0,6.8,0.0,14.6,13.3,17.570833333333333,0.0
2023-01-14 10:00:00,14.4,89.0,7.0,0.0,14.5,12.7,17.64166666666667,0.0
2023-01-14 11:00:00,14.7,88.0,6.4,0.0,14.4,14.566666666666666,17.647222222222222,0.0
2023-01-14 12:00:00,15.8,82.0,8.7,0.0,14.7,16.433333333333334,17.620833333333334,0.0
2023-01-14 13:00:00,16.6,77.0,10.5,0.0,15.8,18.3,17.55,0.0
2023-01-14 14:00:00,17.3,74.0,12.7,0.0,16.6,19.3,17.466666666666665,0.0
2023-01-14 15:00:00,18.1,71.0,14.8,0.0,17.3,20.4,17.370833333333334,0.0
2023-01-14 16:00:00,18.8,67.0,16.1,0.0,18.1,21.2,17.270833333333336,0.0
2023-01-14 17:00:00,19.7,63.0,16.9,0.0,18.8,21.6,17.191666666666666,0.0
2023-01-14 18:00:00,20.1,60.0,17.1,0.0,19.7,21.6,17.129166666666666,0.0
2023-01-14 19:00:00,20.2,59.0,17.5,0.0,20.1,21.2,17.087500000000002,0.0
2023-01-14 20:00:00,20.0,60.0,17.9,0.0,20.2,20.7,17.058333333333334,0.0
2023-01-14 21:00:00,19.5,64.0,18.3,0.0,20.0,20.3,17.025000000000002,0.0
2023-01-14 22:00:00,18.4,70.0,17.6,0.0,19.5,19.7,16.970833333333335,0.0
2023-01-14 23:00:00,17.5,75.0,16.1,0.0,18.4,18.9,16.912499999999998,0.0
2023-01-15 00:00:00,16.6,80.0,13.5,0.0,17.5,18.0,16.854166666666668,0.0
2023-01-15 01:00:00,16.1,81.0,11.1,0.0,16.6,17.1,16.8125,0.0
2023-01-15 02:00:00,15.6,85.0,10.2,0.0,16.1,16.2,16.7875,0.0
2023-01-15 03:00:00,15.4,85.0,8.7,0.0,15.6,15.4,16.787499999999998,0.0
2023-01-15 04:00:00,15.0,86.0,8.0,0.0,15.4,15.0,16.787499999999998,0.0
2023-01-15 05:00:00,14.7,88.0,7.2,0.0,15.0,14.9,16.779166666666665,0.0
2023-01-15 06:00:00,14.1,90.0,6.3,0.0,14.7,14.6,16.758333333333333,0.0
2023-01-15 07:00:00,13.7,92.0,4.3,0.0,14.1,14.5,16.724999999999998,0.0
2023-01-15 08:00:00,13.2,93.0,2.3,0.0,13.7,14.6,16.666666666666668,0.0
2023-01-15 09:00:00,12.7,94.0,1.5,0.0,13.2,14.5,16.59166666666667,0.0
2023-01-15 10:00:00,12.7,93.0,1.0,0.0,12.7,14.4,16.520833333333332,0.0
2023-01-15 11:00:00,14.6,86.0,0.5,0.0,12.7,14.7,16.516666666666666,0.0
2023-01-15 12:00:00,16.1,79.0,2.5,0.0,14.6,15.8,16.529166666666665,0.0
2023-01-15 13:00:00,17.4,72.0,6.2,0.0,16.1,16.6,16.5625,0.0
2023-01-15 14:00:00,18.7,68.0,8.2,0.0,17.4,17.3,16.620833333333334,0.0
2023-01-15 15:00:00,19.8,65.0,10.0,0.0,18.7,18.1,16.691666666666666,0.0
2023-01-15 16:00:00,20.8,63.0,12.3,0.0,19.8,18.8,16.775,0.0
2023-01-15 17:00:00,21.5,62.0,14.7,0.0,20.8,19.7,16.849999999999998,0.0
2023-01-15 18:00:00,21.8,62.0,16.6,0.0,21.5,20.1,16.920833333333334,0.0
2023-01-15 19:00:00,21.7,63.0,18.0,0.0,21.8,20.2,16.98333333333333,0.0
2023-01-15 20:00:00,21.2,65.0,17.8,0.0,21.7,20.0,17.03333333333333,0.0
2023-01-15 21:00:00,20.6,67.0,16.6,0.0,21.2,19.5,17.079166666666666,0.0
2023-01-15 22:00:00,19.8,69.0,15.4,0.0,20.6,18.4,17.1375,0.0
2023-01-15 23:00:00,19.2,72.0,14.2,0.0,19.8,17.5,17.208333333333332,0.0
2023-01-16 00:00:00,18.3,75.0,11.5,0.0,19.2,16.6,17.279166666666665,0.0
2023-01-16 01:00:00,17.700000000000003,79.0,10.0,0.0,18.3,16.1,17.345833333333335,0.0
2023-01-16 02:00:00,17.1,80.0,9.7,0.0,17.700000000000003,15.6,17.408333333333335,0.0
2023-01-16 03:00:00,16.4,83.0,8.4,0.0,17.1,15.4,17.45,0.0
2023-01-16 04:00:00,16.0,83.0,7.1,0.0,16.4,15.0,17.491666666666667,0.0
2023-01-16 05:00:00,15.7,85.0,7.3,0.0,16.0,14.7,17.533333333333335,0.0
2023-01-16 06:00:00,15.4,86.0,6.6,0.0,15.7,14.1,17.587500000000002,0.0
2023-01-16 07:00:00,15.0,88.0,6.1,0.0,15.4,13.7,17.64166666666667,0.0
2023-01-16 08:00:00,14.4,90.0,5.3,0.0,15.0,13.2,17.691666666666666,0.0
2023-01-16 09:00:00,14.0,92.0,3.9,0.0,14.4,12.7,17.745833333333334,0.0
2023-01-16 10:00:00,13.9,92.0,2.2,0.0,14.0,12.7,17.79583333333333,0.0
2023-01-16 11:00:00,15.2,88.0,4.7,0.0,13.9,14.6,17.820833333333336,0.0
2023-01-16 12:00:00,16.0,83.0,7.9,0.0,15.2,16.1,17.816666666666666,0.0
2023-01-16 13:00:00,16.9,78.0,8.2,0.0,16.0,17.4,17.795833333333334,0.0
2023-01-16 14:00:00,17.85,72.0,8.0,0.0,16.9,18.7,17.760416666666668,0.0
2023-01-16 15:00:00,18.8,69.0,9.0,0.0,17.85,19.8,17.71875,0.0
2023-01-16 16:00:00,19.6,67.0,10.8,0.0,18.8,20.8,17.66875,0.0
2023-01-16 17:00:00,20.2,66.0,13.0,0.0,19.6,21.5,17.614583333333332,0.0
2023-01-16 18:00:00,20.5,65.0,13.9,0.0,20.2,21.8,17.560416666666665,0.0
2023-01-16 19:00:00,20.4,65.0,14.1,0.0,20.5,21.7,17.50625,0.0
2023-01-16 20:00:00,20.1,66.0,14.4,0.0,20.4,21.2,17.460416666666667,0.0
2023-01-16 21:00:00,19.6,67.0,14.0,0.0,20.1,20.6,17.41875,0.0
2023-01-16 22:00:00,18.5,71.0,13.6,0.0,19.6,19.8,17.364583333333332,0.0
2023-01-16 23:00:00,17.4,76.0,12.5,0.0,18.5,19.2,17.289583333333333,0.0
2023-01-17 00:00:00,16.5,80.0,11.7,0.0,17.4,18.3,17.214583333333334,0.0
2023-01-17 01:00:00,16.0,82.0,10.3,0.0,16.5,17.700000000000003,17.14375,0.0
2023-01-17 02:00:00,15.6,83.0,8.4,0.0,16.0,17.1,17.08125,0.0
2023-01-17 03:00:00,15.1,86.0,7.8,0.0,15.6,16.4,17.027083333333334,0.0
2023-01-17 04:00:00,14.9,85.0,8.2,0.0,15.1,16.0,16.98125,0.0
2023-01-17 05:00:00,14.6,86.0,8.6,0.0,14.9,15.7,16.935416666666665,0.0
2023-01-17 06:00:00,14.3,88.0,8.2,0.0,14.6,15.4,16.88958333333333,0.0
2023-01-17 07:00:00,14.2,89.0,7.9,0.0,14.3,15.0,16.85625,0.0
2023-01-17 08:00:00,13.9,90.0,7.6,0.0,14.2,14.4,16.835416666666667,0.0
2023-01-17 09:00:00,13.8,91.0,3.9999999999999996,0.0,13.9,14.0,16.827083333333334,0.0
2023-01-17 10:00:00,13.6,90.0,0.4,0.0,13.8,13.9,16.814583333333335,0.0
2023-01-17 11:00:00,14.5,87.0,3.9,0.0,13.6,15.2,16.785416666666666,0.0
2023-01-17 12:00:00,15.5,81.0,6.5,0.0,14.5,16.0,16.76458333333333,0.0
2023-01-17 13:00:00,16.5,75.0,7.6,0.0,15.5,16.9,16.747916666666665,0.0
2023-01-17 14:00:00,17.1,72.0,8.0,0.0,16.5,17.85,16.716666666666665,0.0
2023-01-17 15:00:00,18.0,71.0,9.6,0.0,17.1,18.8,16.683333333333334,0.0
2023-01-17 16:00:00,19.0,69.0,11.6,0.0,18.0,19.6,16.658333333333335,0.0
2023-01-17 17:00:00,19.5,68.0,14.0,0.0,19.0,20.2,16.629166666666666,0.0
2023-01-17 18:00:00,19.8,67.0,14.6,0.0,19.5,20.5,16.6,0.0
2023-01-17 19:00:00,20.1,66.0,15.2,0.0,19.8,20.4,16.5875,0.0
2023-01-17 20:00:00,20.0,66.0,16.3,0.0,20.1,20.1,16.583333333333332,0.0
2023-01-17 21:00:00,19.7,67.0,15.4,0.0,20.0,19.6,16.587500000000002,0.0
2023-01-17 22:00:00,33.9,70.0,14.6,0.0,19.7,18.5,17.229166666666668,0.0
2023-01-17 23:00:00,18.1,73.0,13.8,0.0,33.9,17.4,17.258333333333336,0.0
2023-01-18 00:00:00,17.3,77.0,12.9,0.0,18.1,16.5,17.291666666666668,0.0
2023-01-18 01:00:00,16.6,80.0,13.1,0.0,17.3,16.0,17.316666666666666,0.0
2023-01-18 02:00:00,15.7,84.0,11.4,0.0,16.6,15.6,17.320833333333333,0.0
2023-01-18 03:00:00,15.0,88.0,12.1,0.0,15.7,15.1,17.316666666666666,0.0
2023-01-18 04:00:00,14.6,89.0,11.7,0.0,15.0,14.9,17.304166666666667,0.0
2023-01-18 05:00:00,14.2,90.0,11.6,0.0,14.6,14.6,17.2875,0.0
2023-01-18 06:00:00,13.8,91.0,10.8,0.0,14.2,14.3,17.26666666666667,0.0
2023-01-18 07:00:00,13.6,91.0,10.4,0.0,13.8,14.2,17.241666666666667,0.0
2023-01-18 08:00:00,13.5,90.0,8.6,0.0,13.6,13.9,17.224999999999998,0.0
2023-01-18 09:00:00,13.4,90.0,7.6,0.0,13.5,13.8,17.208333333333332,0.0
2023-01-18 10:00:00,12.9,91.0,5.2,0.0,13.4,13.6,17.179166666666667,0.0
2023-01-18 11:00:00,15.1,84.0,3.1,0.0,12.9,14.5,17.20416666666667,0.0
2023-01-18 12:00:00,16.7,79.0,7.0,0.0,15.1,15.5,17.254166666666666,0.0
2023-01-18 13:00:00,17.5,76.0,9.5,0.0,16.7,16.5,17.295833333333334,0.0
2023-01-18 14:00:00,18.1,74.0,10.1,0.0,17.5,17.1,17.337500000000002,0.0
2023-01-18 15:00:00,18.9,74.0,11.2,0.0,18.1,18.0,17.375,0.0
2023-01-18 16:00:00,19.7,72.0,11.9,0.0,18.9,19.0,17.404166666666665,0.0
2023-01-18 17:00:00,20.4,69.0,12.4,0.0,19.7,19.5,17.441666666666666,0.0
2023-01-18 18:00:00,20.8,68.0,13.1,0.0,20.4,19.8,17.48333333333333,0.0
2023-01-18 19:00:00,21.1,68.0,12.6,0.0,20.8,20.1,17.525000000000002,0.0
2023-01-18 20:00:00,21.2,68.0,12.1,0.0,21.1,20.0,17.575,0.0
2023-01-18 21:00:00,21.2,68.0,11.9,0.0,21.2,19.7,17.6375,0.0
2023-01-18 22:00:00,20.0,71.0,11.6,0.0,21.2,33.9,17.058333333333334,0.0
2023-01-18 23:00:00,18.8,76.0,10.6,0.0,20.0,18.1,17.0875,0.0
2023-01-19 00:00:00,18.5,77.33333333333333,9.7,0.0,18.8,17.3,17.1375,0.0
2023-01-19 01:00:00,18.2,78.66666666666667,9.4,0.0,18.5,16.6,17.204166666666666,0.0
2023-01-19 02:00:00,17.9,80.0,9.2,0.0,18.2,15.7,17.295833333333334,0.0
2023-01-19 03:00:00,17.6,81.33333333333333,8.7,0.0,17.9,15.0,17.404166666666665,0.0
2023-01-19 04:00:00,17.3,82.66666666666667,7.05,0.0,17.6,14.6,17.516666666666666,0.0
2023-01-19 05:00:00,17.0,84.0,5.4,0.0,17.3,14.2,17.633333333333333,0.0
2023-01-19 06:00:00,16.7,85.33333333333333,5.4,0.0,17.0,13.8,17.754166666666666,0.0
2023-01-19 07:00:00,16.4,86.66666666666667,4.8,0.0,16.7,13.6,17.870833333333334,0.0
2023-01-19 08:00:00,16.1,88.0,4.75,0.0,16.4,13.5,17.979166666666668,0.0
2023-01-19 09:00:00,15.8,89.33333333333333,4.7,0.0,16.1,13.4,18.079166666666666,0.0
2023-01-19 10:00:00,15.5,90.66666666666667,4.1,0.0,15.8,12.9,18.1875,0.0
2023-01-19 11:00:00,15.2,92.0,6.6499999999999995,0.0,15.5,15.1,18.191666666666666,0.0
2023-01-19 12:00:00,15.6,90.0,9.2,0.0,15.2,16.7,18.145833333333332,0.0
2023-01-19 13:00:00,16.0,87.0,10.3,0.0,15.6,17.5,18.083333333333332,0.0
2023-01-19 14:00:00,16.4,85.0,10.8,0.0,16.0,18.1,18.0125,0.0
2023-01-19 15:00:00,16.7,84.0,10.7,0.0,16.4,18.9,17.92083333333333,0.0
2023-01-19 16:00:00,17.3,81.0,11.8,0.0,16.7,19.7,17.820833333333333,0.0
2023-01-19 17:00:00,17.7,80.0,12.4,0.0,17.3,20.4,17.708333333333332,0.0
2023-01-19 18:00:00,18.0,79.0,13.4,0.0,17.7,20.8,17.591666666666665,0.0
2023-01-19 19:00:00,18.3,79.0,13.3,0.0,18.0,21.1,17.474999999999998,0.0
2023-01-19 20:00:00,18.5,78.0,12.6,0.0,18.3,21.2,17.3625,0.0
2023-01-19 21:00:00,18.2,80.0,11.9,0.0,18.5,21.2,17.2375,0.0
2023-01-19 22:00:00,17.9,80.0,10.4,0.0,18.2,20.0,17.150000000000002,0.0
2023-01-19 23:00:00,17.1,84.0,10.2,0.0,17.9,18.8,17.079166666666666,0.0
2023-01-20 00:00:00,16.2,88.0,10.4,0.0,17.1,18.5,16.983333333333334,0.0
2023-01-20 01:00:00,16.0,89.0,9.2,0.0,16.2,18.2,16.89166666666667,0.0
2023-01-20 02:00:00,16.0,90.0,8.9,0.0,16.0,17.9,16.8125,0.0
2023-01-20 03:00:00,16.1,89.0,10.0,0.0,16.0,17.6,16.75,0.0
2023-01-20 04:00:00,16.2,87.0,9.0,0.0,16.1,17.3,16.704166666666666,0.0
2023-01-20 05:00:00,16.2,88.0,8.3,0.0,16.2,17.0,16.670833333333334,0.0
2023-01-20 06:00:00,15.8,89.0,8.3,0.0,16.2,16.7,16.633333333333333,0.0
2023-01-20 07:00:00,15.8,89.0,9.2,0.0,15.8,16.4,16.60833333333333,0.0
2023-01-20 08:00:00,15.8,89.0,9.8,0.0,15.8,16.1,16.595833333333335,0.0
2023-01-20 09:00:00,15.7,89.0,10.1,0.0,15.8,15.8,16.591666666666665,0.0
2023-01-20 10:00:00,15.7,87.0,9.4,0.0,15.7,15.5,16.599999999999998,0.0
2023-01-20 11:00:00,16.7,83.0,7.6,0.0,15.7,15.2,16.6625,0.0
2023-01-20 12:00:00,17.2,80.0,9.5,0.0,16.7,15.6,16.729166666666668,0.0
2023-01-20 13:00:00,17.9,76.0,11.1,0.0,17.2,16.0,16.808333333333334,0.0
2023-01-20 14:00:00,18.6,73.0,12.7,0.0,17.9,16.4,16.900000000000002,0.0
2023-01-20 15:00:00,19.0,72.0,14.3,0.0,18.6,16.7,16.995833333333334,0.0
2023-01-20 16:00:00,19.4,70.0,15.9,0.0,19.0,17.3,17.083333333333332,0.0
2023-01-20 17:00:00,20.1,67.0,16.9,0.0,19.4,17.7,17.183333333333334,0.0
2023-01-20 18:00:00,20.6,65.0,17.7,0.0,20.1,18.0,17.291666666666668,0.0
2023-01-20 19:00:00,20.8,64.0,19.7,0.0,20.6,18.3,17.395833333333332,0.0
2023-01-20 20:00:00,20.5,65.0,20.6,0.0,20.8,18.5,17.479166666666668,0.0
2023-01-20 21:00:00,20.2,66.0,19.6,0.0,20.5,18.2,17.5625,0.0
2023-01-20 22:00:00,19.6,70.0,18.6,0.0,20.2,17.9,17.633333333333333,0.0
2023-01-20 23:00:00,18.65,74.0,17.0,0.0,19.6,17.1,17.697916666666668,0.0
2023-01-21 00:00:00,17.7,78.0,15.0,0.0,18.65,16.2,17.760416666666668,0.0
2023-01-21 01:00:00,17.1,81.0,13.9,0.0,17.7,16.0,17.80625,0.0
2023-01-21 02:00:00,16.5,84.0,12.9,0.0,17.1,16.0,17.82708333333333,0.0
2023-01-21 03:00:00,15.8,87.0,12.3,0.0,16.5,16.1,17.814583333333335,0.0
2023-01-21 04:00:00,15.4,88.0,12.5,0.0,15.8,16.2,17.78125,0.0
2023-01-21 05:00:00,15.0,88.0,11.6,0.0,15.4,16.2,17.73125,0.0
2023-01-21 06:00:00,14.9,88.0,10.4,0.0,15.0,15.8,17.69375,0.0
2023-01-21 07:00:00,14.7,88.0,9.4,0.0,14.9,15.8,17.647916666666667,0.0
2023-01-21 08:00:00,14.2,90.0,7.6,0.0,14.7,15.8,17.58125,0.0
2023-01-21 09:00:00,14.1,91.0,5.8,0.0,14.2,15.7,17.514583333333334,0.0
2023-01-21 10:00:00,13.8,92.0,4.0,0.0,14.1,15.7,17.43541666666667,0.0
2023-01-21 11:00:00,15.5,85.0,1.9,0.0,13.8,16.7,17.385416666666668,0.0
2023-01-21 12:00:00,17.4,80.0,6.2,0.0,15.5,17.2,17.39375,0.0
2023-01-21 13:00:00,18.4,75.0,9.4,0.0,17.4,17.9,17.414583333333333,0.0
2023-01-21 14:00:00,18.9,75.0,11.9,0.0,18.4,18.6,17.427083333333332,0.0
2023-01-21 15:00:00,19.7,75.0,12.8,0.0,18.9,19.0,17.45625,0.0
2023-01-21 16:00:00,20.3,74.0,13.1,0.0,19.7,19.4,17.493750000000002,0.0
2023-01-21 17:00:00,20.6,73.0,14.1,0.0,20.3,20.1,17.51458333333333,0.0
2023-01-21 18:00:00,21.3,71.0,14.9,0.0,20.6,20.6,17.54375,0.0
2023-01-21 19:00:00,21.1,70.0,15.0,0.0,21.3,20.8,17.556250000000002,0.0
2023-01-21 20:00:00,21.2,70.0,15.6,0.0,21.1,20.5,17.585416666666667,0.0
2023-01-21 21:00:00,21.0,71.0,15.3,0.0,21.2,20.2,17.618750000000002,0.0
2023-01-21 22:00:00,19.9,74.0,14.6,0.0,21.0,19.6,17.631249999999998,0.0
2023-01-21 23:00:00,18.7,78.0,14.0,0.0,19.9,18.65,17.633333333333336,0.0
2023-01-22 00:00:00,17.9,82.0,12.3,0.0,18.7,17.7,17.641666666666666,0.0
2023-01-22 01:00:00,17.5,84.0,10.8,0.0,17.9,17.1,17.658333333333335,0.0
2023-01-22 02:00:00,17.0,86.0,9.2,0.0,17.5,16.5,17.679166666666667,0.0
2023-01-22 03:00:00,16.3,87.0,7.8,0.0,17.0,15.8,17.7,0.0
2023-01-22 04:00:00,16.2,87.0,7.6,0.0,16.3,15.4,17.733333333333334,0.0
2023-01-22 05:00:00,15.9,86.0,8.2,0.0,16.2,15.0,17.770833333333332,0.0
2023-01-22 06:00:00,15.7,88.0,8.2,0.0,15.9,14.9,17.804166666666667,0.0
2023-01-22 07:00:00,15.2,89.0,7.2,0.0,15.7,14.7,17.825,0.0
2023-01-22 08:00:00,14.8,91.0,6.5,0.0,15.2,14.2,17.85,0.0
2023-01-22 09:00:00,14.4,92.0,4.7,0.0,14.8,14.1,17.8625,0.0
2023-01-22 10:00:00,14.6,92.0,2.3,0.0,14.4,13.8,17.895833333333332,0.0
2023-01-22 11:00:00,15.8,86.0,1.1,0.0,14.6,15.5,17.90833333333333,0.0
2023-01-22 12:00:00,18.1,78.0,5.4,0.0,15.8,17.4,17.9375,0.0
2023-01-22 13:00:00,18.2,78.5,7.6,0.0,18.1,18.4,17.929166666666667,0.0
2023-01-22 14:00:00,18.3,79.0,9.0,0.0,18.2,18.9,17.904166666666665,0.0
2023-01-22 15:00:00,18.6,79.0,10.1,0.0,18.3,19.7,17.858333333333334,0.0
2023-01-22 16:00:00,20.6,76.5,11.2,0.0,18.6,20.3,17.870833333333334,0.0
2023-01-22 17:00:00,21.0,74.0,13.0,0.0,20.6,20.6,17.8875,0.0
2023-01-22 18:00:00,21.5,73.0,13.7,0.0,21.0,21.3,17.895833333333332,0.0
2023-01-22 19:00:00,21.5,73.0,13.649999999999999,0.0,21.5,21.1,17.912499999999998,0.0
2023-01-22 20:00:00,20.8,75.0,13.6,0.0,21.5,21.2,17.895833333333332,0.0
2023-01-22 21:00:00,20.25,77.0,12.7,0.0,20.8,21.0,17.864583333333332,0.0
2023-01-22 22:00:00,19.7,77.0,11.4,0.0,20.25,19.9,17.85625,0.0
2023-01-22 23:00:00,19.299999999999997,78.0,9.5,0.0,19.7,18.7,17.881249999999998,0.0
2023-01-23 00:00:00,18.9,80.0,7.4,0.0,19.299999999999997,17.9,17.922916666666666,0.0
2023-01-23 01:00:00,18.4,87.0,4.8,0.0,18.9,17.5,17.960416666666667,0.0
2023-01-23 02:00:00,18.4,83.0,3.3,0.0,18.4,17.0,18.01875,0.0
2023-01-23 03:00:00,17.8,86.0,3.7,0.0,18.4,16.3,18.08125,0.0
2023-01-23 04:00:00,17.4,88.0,4.0,0.0,17.8,16.2,18.131249999999998,0.0
2023-01-23 05:00:00,17.0,91.0,4.1,0.0,17.4,15.9,18.177083333333332,0.0
2023-01-23 06:00:00,16.4,93.0,3.4,0.0,17.0,15.7,18.20625,0.0
2023-01-23 07:00:00,15.9,94.0,1.4,0.0,16.4,15.2,18.235416666666666,0.0
2023-01-23 08:00:00,15.9,95.0,1.0,0.0,15.9,14.8,18.28125,0.0
2023-01-23 09:00:00,15.9,94.0,1.6,0.0,15.9,14.4,18.34375,0.0
2023-01-23 10:00:00,15.0,94.0,2.9,0.0,15.9,14.6,18.360416666666666,0.0
2023-01-23 11:00:00,16.3,90.0,5.6,0.0,15.0,15.8,18.38125,0.0
2023-01-23 12:00:00,17.4,85.0,7.7,0.0,16.3,18.1,18.352083333333333,0.0
2023-01-23 13:00:00,18.6,81.0,8.8,0.0,17.4,18.2,18.368750000000002,0.0
2023-01-23 14:00:00,19.6,77.0,10.6,0.0,18.6,18.3,18.422916666666666,0.0
2023-01-23 15:00:00,19.8,76.0,11.5,0.0,19.6,18.6,18.472916666666666,0.0
2023-01-23 16:00:00,20.4,76.0,12.2,0.0,19.8,20.6,18.464583333333334,0.0
2023-01-23 17:00:00,21.0,73.0,12.5,0.0,20.4,21.0,18.464583333333334,0.0
2023-01-23 18:00:00,21.3,72.0,12.8,0.0,21.0,21.5,18.45625,0.0
2023-01-23 19:00:00,21.3,73.0,12.8,0.0,21.3,21.5,18.447916666666668,0.0
2023-01-23 20:00:00,21.3,72.0,12.7,0.0,21.3,20.8,18.46875,0.0
2023-01-23 21:00:00,20.9,74.0,12.4,0.0,21.3,20.25,18.495833333333334,0.0
2023-01-23 22:00:00,20.5,75.0,11.2,0.0,20.9,19.7,18.529166666666665,0.0
2023-01-23 23:00:00,19.5,80.0,11.5,0.0,20.5,19.299999999999997,18.537499999999998,0.0
2023-01-24 00:00:00,18.6,84.0,12.0,0.0,19.5,18.9,18.525000000000002,0.0
2023-01-24 01:00:00,18.1,85.0,11.4,0.0,18.6,18.4,18.5125,0.0
2023-01-24 02:00:00,17.6,87.0,11.0,0.0,18.1,18.4,18.479166666666668,0.0
2023-01-24 03:00:00,17.0,90.0,9.5,0.0,17.6,17.8,18.445833333333333,0.0
2023-01-24 04:00:00,16.6,92.0,10.1,0.0,17.0,17.4,18.4125,0.0
2023-01-24 05:00:00,16.2,94.0,10.0,0.0,16.6,17.0,18.379166666666666,0.0
2023-01-24 06:00:00,16.0,95.0,8.3,0.0,16.2,16.4,18.3625,0.0
2023-01-24 07:00:00,16.0,95.0,6.5,0.0,16.0,15.9,18.366666666666667,0.0
2023-01-24 08:00:00,15.6,95.0,6.5,0.0,16.0,15.9,18.354166666666668,0.0
2023-01-24 09:00:00,15.4,96.0,9.0,0.0,15.6,15.9,18.333333333333332,0.0
2023-01-24 10:00:00,15.4,95.0,10.8,0.0,15.4,15.0,18.349999999999998,0.0
2023-01-24 11:00:00,16.5,89.0,12.6,0.0,15.4,16.3,18.358333333333334,0.0
2023-01-24 12:00:00,18.2,76.0,10.1,0.0,16.5,17.4,18.39166666666667,0.0
2023-01-24 13:00:00,19.5,68.0,9.8,0.0,18.2,18.6,18.429166666666667,0.0
2023-01-24 14:00:00,20.6,64.0,14.85,0.0,19.5,19.6,18.470833333333335,0.0
2023-01-24 15:00:00,21.4,63.0,19.9,0.0,20.6,19.8,18.5375,0.0
2023-01-24 16:00:00,22.0,63.0,22.6,0.0,21.4,20.4,18.604166666666668,0.0
2023-01-24 17:00:00,22.6,63.0,23.3,0.0,22.0,21.0,18.67083333333333,0.0
2023-01-24 18:00:00,23.0,64.0,23.8,0.0,22.6,21.3,18.741666666666667,0.0
2023-01-24 19:00:00,23.3,66.0,24.5,0.0,23.0,21.3,18.825,0.0
2023-01-24 20:00:00,23.2,67.0,25.8,0.0,23.3,21.3,18.904166666666665,0.0
2023-01-24 21:00:00,22.7,70.0,26.1,0.0,23.2,20.9,18.979166666666668,0.0
2023-01-24 22:00:00,21.6,72.0,26.0,0.0,22.7,20.5,19.025000000000002,0.0
2023-01-24 23:00:00,20.6,74.0,23.3,0.0,21.6,19.5,19.070833333333336,0.0
2023-01-25 00:00:00,19.7,76.0,20.3,0.0,20.6,18.6,19.116666666666667,0.0
2023-01-25 01:00:00,19.2,77.0,19.4,0.0,19.7,18.1,19.162499999999998,0.0
2023-01-25 02:00:00,18.45,78.0,18.0,0.0,19.2,17.6,19.197916666666668,0.0
2023-01-25 03:00:00,17.7,81.0,15.6,0.0,18.45,17.0,19.227083333333336,0.0
2023-01-25 04:00:00,17.2,83.0,14.9,0.0,17.7,16.6,19.252083333333335,0.0
2023-01-25 05:00:00,17.2,81.0,14.2,0.0,17.2,16.2,19.29375,0.0
2023-01-25 06:00:00,16.7,84.0,13.6,0.0,17.2,16.0,19.322916666666668,0.0
2023-01-25 07:00:00,16.4,85.0,13.4,0.0,16.7,16.0,19.339583333333334,0.0
2023-01-25 08:00:00,16.1,87.5,12.8,0.0,16.4,15.6,19.360416666666666,0.0
2023-01-25 09:00:00,15.3,90.0,10.8,0.0,16.1,15.4,19.35625,0.0
2023-01-25 10:00:00,14.9,90.0,4.0,0.0,15.3,15.4,19.335416666666667,0.0
2023-01-25 11:00:00,16.6,85.0,3.4,0.0,14.9,16.5,19.339583333333334,0.0
2023-01-25 12:00:00,18.1,79.0,6.4,0.0,16.6,18.2,19.335416666666664,0.0
2023-01-25 13:00:00,18.9,76.0,9.4,0.0,18.1,19.5,19.310416666666665,0.0
2023-01-25 14:00:00,19.7,74.0,11.5,0.0,18.9,20.6,19.272916666666667,0.0
2023-01-25 15:00:00,20.4,72.0,13.1,0.0,19.7,21.4,19.23125,0.0
2023-01-25 16:00:00,20.8,70.0,14.7,0.0,20.4,22.0,19.18125,0.0
2023-01-25 17:00:00,21.2,68.0,15.8,0.0,20.8,22.6,19.122916666666665,0.0
2023-01-25 18:00:00,21.5,66.5,16.6,0.0,21.2,23.0,19.060416666666665,0.0
2023-01-25 19:00:00,21.6,65.0,16.8,0.0,21.5,23.3,18.989583333333332,0.0
2023-01-25 20:00:00,21.2,64.0,17.8,0.0,21.6,23.2,18.90625,0.0
