timestamp,temp_C,humidity_pct,wind_kmh,rain_mm
2023-01-22 12:00:00,18.1,78,5.4,0.0
2023-01-22 13:00:00,18.2,78,7.6,0.0
2023-01-22 14:00:00,18.3,79,9.0,0.0
2023-01-22 15:00:00,18.6,79,10.1,0.0
2023-01-22 16:00:00,20.6,74,11.2,0.0
2023-01-22 17:00:00,21.0,74,13.0,0.0
2023-01-22 18:00:00,21.5,73,13.7,0.0
2023-01-22 19:00:00,21.5,73,13.4,0.0
2023-01-22 20:00:00,20.8,75,13.6,0.0
2023-01-22 21:00:00,20.5,77,12.7,0.0
2023-01-22 22:00:00,19.7,77,11.4,0.0
2023-01-22 23:00:00,19.2,78,9.5,0.0
2023-01-23 00:00:00,18.9,80,7.4,0.0
2023-01-23 01:00:00,18.4,87,4.8,0.0
2023-01-23 02:00:00,18.4,83,3.3,0.0
2023-01-23 03:00:00,17.8,86,3.7,0.0
2023-01-23 04:00:00,17.4,88,4.0,0.0
2023-01-23 05:00:00,17.0,91,4.1,0.0
2023-01-23 06:00:00,16.4,93,3.4,0.0
2023-01-23 07:00:00,15.9,94,1.4,0.0
2023-01-23 08:00:00,15.9,95,1.0,0.0
2023-01-23 09:00:00,15.9,94,1.6,0.0
2023-01-23 10:00:00,15.0,94,2.9,0.0
2023-01-23 11:00:00,16.3,90,5.6,0.0
2023-01-23 12:00:00,17.4,85,7.7,0.0
2023-01-23 13:00:00,18.6,81,8.8,0.0
2023-01-23 14:00:00,19.6,77,10.6,0.0
2023-01-23 15:00:00,19.8,76,11.5,0.0
2023-01-23 16:00:00,19.7,76,12.2,0.0
2023-01-23 17:00:00,21.0,73,12.1,0.0
2023-01-23 18:00:00,21.3,72,12.8,0.0
2023-01-23 19:00:00,21.5,73,12.8,0.0
2023-01-23 20:00:00,21.3,72,12.7,0.0
2023-01-23 21:00:00,20.9,74,12.4,0.0
2023-01-23 22:00:00,20.5,75,11.2,0.0
2023-01-23 23:00:00,19.5,80,11.5,0.0
2023-01-24 00:00:00,18.6,84,12.0,0.0
2023-01-24 01:00:00,18.1,85,11.4,0.0
2023-01-24 02:00:00,17.6,87,11.0,0.0
2023-01-24 03:00:00,17.0,90,9.5,0.0
2023-01-24 04:00:00,16.6,92,10.1,0.0
2023-01-24 05:00:00,16.2,94,10.0,0.0
2023-01-24 06:00:00,16.0,95,8.3,0.0
2023-01-24 07:00:00,16.0,95,6.5,0.0
2023-01-24 08:00:00,15.6,95,6.5,0.0
2023-01-24 09:00:00,15.4,96,9.0,0.0
2023-01-24 10:00:00,15.4,95,10.8,0.0
2023-01-24 11:00:00,16.5,89,12.6,0.0
2023-01-24 12:00:00,18.2,76,10.1,0.0
2023-01-24 13:00:00,19.5,68,9.8,0.0
2023-01-24 14:00:00,20.6,64,15.4,0.0
2023-01-24 15:00:00,21.4,63,19.9,0.0
2023-01-24 16:00:00,22.0,63,22.6,0.0
2023-01-24 17:00:00,22.6,63,23.3,0.0
2023-01-24 18:00:00,23.0,64,23.8,0.0
2023-01-24 19:00:00,23.3,66,24.5,0.0
2023-01-24 20:00:00,23.2,67,25.8,0.0
2023-01-24 21:00:00,22.7,70,26.1,0.0
2023-01-24 22:00:00,21.6,72,26.0,0.0
2023-01-24 23:00:00,20.6,74,23.3,0.0
2023-01-25 00:00:00,19.7,76,20.3,0.0
2023-01-25 01:00:00,19.2,77,19.4,0.0
2023-01-25 02:00:00,18.7,78,18.0,0.0
2023-01-25 03:00:00,17.7,81,15.6,0.0
2023-01-25 04:00:00,17.2,83,14.9,0.0
2023-01-25 05:00:00,17.2,81,14.2,0.0
2023-01-25 06:00:00,16.7,84,13.6,0.0
2023-01-25 07:00:00,16.4,85,13.4,0.0
2023-01-25 08:00:00,16.1,87,12.8,0.0
2023-01-25 09:00:00,15.3,90,10.8,0.0
2023-01-25 10:00:00,14.9,90,4.0,0.0
2023-01-25 11:00:00,16.6,85,3.4,0.0
2023-01-25 12:00:00,18.1,79,6.4,0.0
2023-01-25 13:00:00,18.9,76,9.4,0.0
2023-01-25 14:00:00,19.7,74,11.5,0.0
2023-01-25 15:00:00,20.4,72,13.2,0.0
2023-01-25 16:00:00,20.8,70,14.7,0.0
2023-01-25 17:00:00,21.2,68,15.8,0.0
2023-01-25 18:00:00,21.5,65,16.6,0.0
2023-01-25 19:00:00,21.6,65,16.8,0.0
2023-01-25 20:00:00,21.2,64,17.8,0.0
2023-01-25 21:00:00,20.8,65,19.1,0.0
2023-01-25 22:00:00,20.0,68,18.2,0.0
2023-01-25 23:00:00,19.1,69,17.6,0.0
2023-01-26 00:00:00,18.1,71,15.9,0.0
2023-01-26 01:00:00,17.5,73,15.4,0.0
2023-01-26 02:00:00,16.9,75,12.9,0.0
2023-01-26 03:00:00,16.1,77,12.7,0.0
2023-01-26 04:00:00,15.5,80,12.6,0.0
2023-01-26 05:00:00,15.0,82,13.8,0.0
2023-01-26 06:00:00,14.7,83,14.8,0.0
2023-01-26 07:00:00,14.3,85,15.5,0.0
2023-01-26 08:00:00,13.8,87,15.4,0.0
2023-01-26 09:00:00,14.0,87,14.5,0.0
2023-01-26 10:00:00,14.2,84,10.1,0.0
2023-01-26 11:00:00,15.0,81,9.1,0.0
2023-01-26 12:00:00,16.3,74,8.0,0.0
2023-01-26 13:00:00,17.4,70,9.2,0.0
2023-01-26 14:00:00,18.3,68,12.2,0.0
2023-01-26 15:00:00,19.3,67,14.0,0.0
2023-01-26 16:00:00,19.7,66,15.7,0.0
2023-01-26 17:00:00,20.1,65,16.4,0.0
2023-01-26 18:00:00,20.6,64,17.3,0.0
2023-01-26 19:00:00,20.5,64,17.6,0.0
2023-01-26 20:00:00,20.5,64,17.6,0.0
2023-01-26 21:00:00,20.3,64,17.6,0.0
2023-01-26 22:00:00,19.7,65,18.1,0.0
2023-01-26 23:00:00,18.7,68,17.7,0.0
2023-01-27 00:00:00,17.8,72,15.5,0.0
2023-01-27 01:00:00,17.2,76,14.3,0.0
2023-01-27 02:00:00,16.6,79,13.4,0.0
2023-01-27 03:00:00,15.6,81,14.0,0.0
2023-01-27 04:00:00,15.4,80,12.8,0.0
2023-01-27 05:00:00,15.0,82,10.9,0.0
2023-01-27 06:00:00,14.2,86,8.3,0.0
2023-01-27 07:00:00,13.7,87,7.2,0.0
2023-01-27 08:00:00,13.1,90,6.2,0.0
2023-01-27 09:00:00,12.9,90,5.5,0.0
2023-01-27 10:00:00,13.1,90,6.1,0.0
2023-01-27 11:00:00,14.6,83,5.0,0.0
2023-01-27 12:00:00,17.0,72,3.9,0.0
2023-01-27 13:00:00,18.5,66,9.0,0.0
2023-01-27 14:00:00,19.7,67,10.8,0.0
2023-01-27 15:00:00,20.4,66,11.3,0.0
2023-01-27 16:00:00,21.3,64,12.3,0.0
2023-01-27 17:00:00,21.5,63,15.3,0.0
2023-01-27 18:00:00,21.6,63,19.1,0.0
2023-01-27 19:00:00,22.0,61,21.4,0.0
2023-01-27 20:00:00,21.8,60,22.9,0.0
2023-01-27 21:00:00,21.5,59,22.7,0.0
2023-01-27 22:00:00,20.5,63,21.9,0.0
2023-01-27 23:00:00,19.5,65,21.1,0.0
2023-01-28 00:00:00,18.9,66,17.5,0.0
2023-01-28 01:00:00,18.0,70,14.8,0.0
2023-01-28 02:00:00,17.1,73,13.5,0.0
2023-01-28 03:00:00,16.0,78,12.3,0.0
2023-01-28 04:00:00,15.4,79,10.9,0.0
2023-01-28 05:00:00,15.0,80,10.7,0.0
2023-01-28 06:00:00,14.6,81,10.5,0.0
2023-01-28 07:00:00,14.4,81,9.7,0.0
2023-01-28 08:00:00,14.2,82,8.6,0.0
2023-01-28 09:00:00,13.8,83,7.6,0.0
2023-01-28 10:00:00,13.2,85,5.4,0.0
2023-01-28 11:00:00,14.9,79,5.2,0.0
2023-01-28 12:00:00,17.8,70,4.8,0.0
2023-01-28 13:00:00,19.3,65,8.4,0.0
2023-01-28 14:00:00,20.1,64,10.8,0.0
2023-01-28 15:00:00,21.0,63,12.1,0.0
2023-01-28 16:00:00,21.7,64,12.9,0.0
2023-01-28 17:00:00,22.1,64,13.5,0.0
2023-01-28 18:00:00,22.5,62,15.2,0.0
2023-01-28 19:00:00,22.6,62,15.5,0.0
2023-01-28 20:00:00,22.3,62,15.4,0.0
2023-01-28 21:00:00,21.6,62,15.3,0.0
2023-01-28 22:00:00,21.0,63,14.8,0.0
2023-01-28 23:00:00,19.9,65,12.0,0.0
2023-01-29 00:00:00,19.1,70,8.5,0.0
2023-01-29 01:00:00,18.2,73,7.9,0.0
2023-01-29 02:00:00,17.5,75,4.2,0.0
2023-01-29 03:00:00,16.2,82,2.1,0.0
2023-01-29 04:00:00,15.5,85,2.1,0.0
2023-01-29 05:00:00,14.8,88,1.6,0.0
2023-01-29 06:00:00,14.3,90,1.1,0.0
2023-01-29 07:00:00,14.1,92,1.5,0.0
2023-01-29 08:00:00,13.8,94,1.8,0.0
2023-01-29 09:00:00,13.7,95,2.3,0.0
2023-01-29 10:00:00,13.5,93,3.9,0.0
2023-01-29 11:00:00,15.2,85,6.0,0.0
2023-01-29 12:00:00,17.0,78,7.0,0.0
2023-01-29 13:00:00,18.4,73,9.4,0.0
2023-01-29 14:00:00,19.3,70,11.2,0.0
2023-01-29 15:00:00,20.3,68,11.0,0.0
2023-01-29 16:00:00,20.6,68,11.3,0.0
2023-01-29 17:00:00,20.9,67,11.9,0.0
2023-01-29 18:00:00,21.1,68,12.7,0.0
2023-01-29 19:00:00,21.0,68,13.2,0.0
2023-01-29 20:00:00,20.5,69,13.1,0.0
2023-01-29 21:00:00,20.1,71,13.1,0.0
2023-01-29 22:00:00,19.4,72,12.4,0.0
2023-01-29 23:00:00,18.6,77,11.8,0.0
2023-01-30 00:00:00,17.7,82,10.2,0.0
2023-01-30 01:00:00,17.1,84,9.9,0.0
2023-01-30 02:00:00,16.3,88,10.0,0.0
2023-01-30 03:00:00,15.8,90,9.5,0.0
2023-01-30 04:00:00,15.5,91,8.5,0.0
2023-01-30 05:00:00,15.0,94,8.8,0.0
2023-01-30 06:00:00,15.3,92,7.9,0.0
2023-01-30 07:00:00,15.1,93,6.3,0.0
2023-01-30 08:00:00,14.6,97,4.0,0.0
2023-01-30 09:00:00,14.7,96,1.8,0.0
2023-01-30 10:00:00,14.5,96,3.9,0.0
2023-01-30 11:00:00,15.1,93,3.7,0.0
2023-01-30 12:00:00,15.9,89,6.5,0.0
2023-01-30 13:00:00,16.7,84,9.7,0.0
2023-01-30 14:00:00,17.3,82,10.2,0.0
2023-01-30 15:00:00,18.2,80,9.7,0.0
2023-01-30 16:00:00,19.2,76,9.5,0.0
2023-01-30 17:00:00,20.1,73,9.7,0.0
2023-01-30 18:00:00,20.9,71,11.2,0.0
2023-01-30 19:00:00,20.9,71,12.1,0.0
2023-01-30 20:00:00,20.8,72,12.1,0.0
2023-01-30 21:00:00,20.6,74,12.3,0.0
2023-01-30 22:00:00,19.7,77,12.1,0.0
2023-01-30 23:00:00,18.7,81,11.7,0.0
2023-01-31 00:00:00,17.9,84,10.5,0.0
2023-01-31 01:00:00,17.7,85,8.6,0.0
2023-01-31 02:00:00,17.2,89,6.5,0.0
2023-01-31 03:00:00,16.3,94,4.6,0.0
2023-01-31 04:00:00,16.1,94,3.6,0.0
2023-01-31 05:00:00,15.6,97,3.1,0.0
2023-01-31 06:00:00,15.3,99,2.7,0.0
2023-01-31 07:00:00,15.0,99,1.5,0.0
2023-01-31 08:00:00,15.1,99,0.8,0.0
2023-01-31 09:00:00,15.1,99,1.5,0.0
2023-01-31 10:00:00,15.2,98,4.7,0.0
2023-01-31 11:00:00,15.7,96,7.6,0.0
2023-01-31 12:00:00,16.4,94,8.8,0.0
2023-01-31 13:00:00,17.3,89,8.9,0.0
2023-01-31 14:00:00,18.0,86,9.7,0.0
2023-01-31 15:00:00,19.1,83,10.5,0.0
2023-01-31 16:00:00,20.2,77,11.6,0.0
2023-01-31 17:00:00,20.6,75,12.7,0.0
2023-01-31 18:00:00,21.0,73,13.8,0.0
2023-01-31 19:00:00,21.0,73,14.3,0.0
2023-01-31 20:00:00,20.6,74,14.6,0.0
2023-01-31 21:00:00,20.6,73,15.1,0.0
2023-01-31 22:00:00,19.3,77,15.0,0.0
2023-01-31 23:00:00,18.5,79,14.8,0.0
2023-02-01 00:00:00,17.6,82,12.8,0.0
2023-02-01 01:00:00,17.0,84,11.4,0.0
2023-02-01 02:00:00,16.4,87,10.1,0.0
2023-02-01 03:00:00,15.6,90,10.1,0.0
2023-02-01 04:00:00,15.6,89,10.2,0.0
2023-02-01 05:00:00,15.4,90,10.2,0.0
2023-02-01 06:00:00,15.1,91,10.5,0.0
2023-02-01 07:00:00,14.8,92,8.4,0.0
2023-02-01 08:00:00,14.6,93,5.4,0.0
2023-02-01 09:00:00,14.1,94,3.0,0.0
2023-02-01 10:00:00,14.2,93,5.3,0.0
2023-02-01 11:00:00,14.9,90,6.6,0.0
2023-02-01 12:00:00,16.0,85,7.6,0.0
2023-02-01 13:00:00,17.3,79,11.5,0.0
2023-02-01 14:00:00,18.9,74,12.2,0.0
2023-02-01 15:00:00,19.7,71,14.5,0.0
2023-02-01 16:00:00,20.4,69,16.9,0.0
2023-02-01 17:00:00,20.9,68,16.9,0.0
2023-02-01 18:00:00,21.4,65,17.4,0.0
2023-02-01 19:00:00,21.6,64,18.3,0.0
2023-02-01 20:00:00,21.5,63,17.3,0.0
2023-02-01 21:00:00,20.8,65,15.9,0.0
2023-02-01 22:00:00,20.6,68,15.8,0.0
2023-02-01 23:00:00,19.4,74,14.5,0.0
2023-02-02 00:00:00,18.7,77,12.2,0.0
2023-02-02 01:00:00,18.1,80,11.2,0.0
2023-02-02 02:00:00,17.5,83,11.9,0.0
2023-02-02 03:00:00,16.8,84,12.1,0.0
2023-02-02 04:00:00,16.5,84,12.7,0.0
2023-02-02 05:00:00,16.2,84,12.6,0.0
2023-02-02 06:00:00,15.7,85,11.5,0.0
2023-02-02 07:00:00,15.6,86,10.1,0.0
2023-02-02 08:00:00,15.7,85,9.2,0.0
2023-02-02 09:00:00,15.4,86,9.1,0.0
2023-02-02 10:00:00,15.0,89,7.6,0.0
2023-02-02 11:00:00,16.4,84,8.7,0.0
2023-02-02 12:00:00,19.6,73,9.7,0.0
2023-02-02 13:00:00,21.5,65,10.5,0.0
2023-02-02 14:00:00,22.5,64,11.7,0.0
2023-02-02 15:00:00,22.9,63,13.3,0.0
2023-02-02 16:00:00,23.1,64,14.7,0.0
2023-02-02 17:00:00,23.0,65,15.5,0.0
2023-02-02 18:00:00,22.9,65,15.3,0.0
2023-02-02 19:00:00,22.9,66,14.5,0.0
2023-02-02 20:00:00,22.7,66,13.5,0.0
2023-02-02 21:00:00,22.0,66,12.8,0.0
2023-02-02 22:00:00,21.6,67,10.6,0.0
2023-02-02 23:00:00,20.2,69,9.3,0.0
2023-02-03 00:00:00,19.1,75,6.6,0.0
2023-02-03 01:00:00,18.0,80,2.8,0.0
2023-02-03 02:00:00,17.2,83,1.8,0.0
2023-02-03 03:00:00,16.3,86,3.1,0.0
2023-02-03 04:00:00,15.9,89,3.9,0.0
2023-02-03 05:00:00,15.4,91,5.1,0.0
2023-02-03 06:00:00,15.2,92,5.4,0.0
2023-02-03 07:00:00,14.7,93,5.9,0.0
2023-02-03 08:00:00,14.4,94,7.4,0.0
2023-02-03 09:00:00,14.7,93,8.7,0.0
2023-02-03 10:00:00,14.9,91,10.2,0.0
2023-02-03 11:00:00,16.2,88,10.8,0.0
2023-02-03 12:00:00,17.6,84,12.0,0.0
2023-02-03 13:00:00,19.2,77,14.0,0.0
2023-02-03 14:00:00,20.2,73,15.6,0.0
2023-02-03 15:00:00,21.1,70,17.4,0.0
2023-02-03 16:00:00,21.3,70,18.7,0.0
2023-02-03 17:00:00,21.8,69,18.7,0.0
2023-02-03 18:00:00,22.1,68,18.0,0.0
2023-02-03 19:00:00,21.8,69,18.9,0.0
2023-02-03 20:00:00,21.7,69,16.6,0.0
2023-02-03 21:00:00,21.2,71,13.5,0.0
2023-02-03 22:00:00,20.4,75,16.5,0.0
2023-02-03 23:00:00,19.5,79,11.8,0.0
2023-02-04 00:00:00,18.5,83,8.6,0.0
2023-02-04 01:00:00,17.7,90,7.8,0.0
2023-02-04 02:00:00,17.8,87,4.0,0.0
2023-02-04 03:00:00,17.2,89,5.4,0.0
2023-02-04 04:00:00,16.3,94,5.8,0.0
2023-02-04 05:00:00,16.0,96,5.1,0.0
2023-02-04 06:00:00,16.1,94,5.4,0.0
2023-02-04 07:00:00,16.0,94,5.8,0.0
2023-02-04 08:00:00,15.5,97,6.3,0.0
2023-02-04 09:00:00,15.3,97,7.2,0.0
2023-02-04 10:00:00,15.4,96,10.4,0.0
2023-02-04 11:00:00,16.7,92,10.1,0.0
2023-02-04 12:00:00,18.0,88,9.0,0.0
2023-02-04 13:00:00,19.3,83,8.8,0.0
2023-02-04 14:00:00,20.1,81,9.2,0.0
2023-02-04 15:00:00,20.8,77,10.4,0.0
2023-02-04 16:00:00,21.5,74,12.1,0.0
2023-02-04 17:00:00,22.2,70,13.7,0.0
2023-02-04 18:00:00,22.6,68,14.7,0.0
2023-02-04 19:00:00,22.4,68,14.5,0.0
2023-02-04 20:00:00,22.0,69,13.4,0.0
2023-02-04 21:00:00,21.7,70,10.1,0.0
2023-02-04 22:00:00,20.7,77,8.7,0.0
2023-02-04 23:00:00,19.8,81,6.8,0.0
2023-02-05 00:00:00,19.0,84,2.8,0.0
2023-02-05 01:00:00,18.5,86,2.6,0.0
2023-02-05 02:00:00,18.3,89,2.0,0.0
2023-02-05 03:00:00,17.6,91,3.0,0.0
2023-02-05 04:00:00,16.9,94,4.8,0.0
2023-02-05 05:00:00,17.0,92,5.4,0.0
2023-02-05 06:00:00,17.0,90,6.5,0.0
2023-02-05 07:00:00,16.7,91,6.9,0.0
2023-02-05 08:00:00,16.5,92,5.9,0.0
2023-02-05 09:00:00,16.2,93,3.6,0.0
2023-02-05 10:00:00,16.1,91,3.2,0.0
2023-02-05 11:00:00,16.9,89,2.4,0.0
2023-02-05 12:00:00,18.5,83,4.2,0.0
2023-02-05 13:00:00,19.2,82,8.1,0.0
2023-02-05 14:00:00,19.9,79,9.0,0.0
2023-02-05 15:00:00,21.0,75,11.0,0.0
2023-02-05 16:00:00,21.5,73,12.9,0.0
2023-02-05 17:00:00,22.0,70,14.0,0.0
2023-02-05 18:00:00,22.5,69,15.5,0.0
2023-02-05 19:00:00,22.1,70,16.6,0.0
2023-02-05 20:00:00,21.7,71,15.8,0.0
2023-02-05 21:00:00,21.3,72,14.8,0.0
2023-02-05 22:00:00,20.4,77,14.8,0.0
2023-02-05 23:00:00,19.3,81,14.4,0.0
2023-02-06 00:00:00,18.5,83,13.3,0.0
2023-02-06 01:00:00,18.4,83,12.7,0.0
2023-02-06 02:00:00,18.1,83,12.1,0.0
2023-02-06 03:00:00,17.4,87,10.0,0.0
2023-02-06 04:00:00,17.5,86,9.3,0.0
2023-02-06 05:00:00,17.3,86,7.9,0.0
2023-02-06 06:00:00,16.9,88,7.9,0.0
2023-02-06 07:00:00,16.6,90,7.7,0.0
2023-02-06 08:00:00,16.0,93,7.2,0.0
2023-02-06 09:00:00,15.6,95,6.5,0.0
2023-02-06 10:00:00,15.5,93,3.7,0.0
2023-02-06 11:00:00,16.5,89,1.8,0.0
2023-02-06 12:00:00,18.1,83,4.8,0.0
2023-02-06 13:00:00,19.1,79,7.3,0.0
2023-02-06 14:00:00,19.9,77,9.2,0.0
2023-02-06 15:00:00,21.1,74,11.0,0.0
2023-02-06 16:00:00,22.0,72,12.2,0.0
2023-02-06 17:00:00,22.5,71,12.9,0.0
2023-02-06 18:00:00,22.6,71,13.1,0.0
2023-02-06 19:00:00,22.1,71,13.2,0.0
2023-02-06 20:00:00,21.9,73,13.0,0.0
2023-02-06 21:00:00,21.5,75,13.3,0.0
2023-02-06 22:00:00,20.3,77,14.6,0.0
2023-02-06 23:00:00,19.4,80,11.9,0.0
2023-02-07 00:00:00,19.1,81,9.2,0.0
2023-02-07 01:00:00,18.7,82,7.4,0.0
2023-02-07 02:00:00,18.0,85,5.9,0.0
2023-02-07 03:00:00,17.4,87,4.4,0.0
2023-02-07 04:00:00,17.2,87,4.7,0.0
2023-02-07 05:00:00,16.7,90,4.9,0.0
2023-02-07 06:00:00,16.2,94,4.5,0.0
2023-02-07 07:00:00,15.7,96,2.5,0.0
2023-02-07 08:00:00,15.6,96,0.8,0.0
2023-02-07 09:00:00,15.6,97,1.8,0.0
2023-02-07 10:00:00,15.3,96,4.3,0.0
2023-02-07 11:00:00,16.3,93,6.3,0.0
2023-02-07 12:00:00,17.3,89,7.6,0.0
2023-02-07 13:00:00,18.2,85,10.5,0.0
2023-02-07 14:00:00,18.9,82,11.5,0.0
2023-02-07 15:00:00,19.9,79,12.6,0.0
2023-02-07 16:00:00,20.4,76,11.6,0.0
2023-02-07 17:00:00,21.4,73,10.8,0.0
2023-02-07 18:00:00,22.0,71,11.2,0.0
2023-02-07 19:00:00,22.3,69,11.6,0.0
2023-02-07 20:00:00,22.2,70,12.8,0.0
2023-02-07 21:00:00,22.0,71,12.9,0.0
2023-02-07 22:00:00,20.9,75,11.2,0.0
2023-02-07 23:00:00,19.7,80,10.0,0.0
2023-02-08 00:00:00,19.0,83,8.5,0.0
2023-02-08 01:00:00,18.2,87,7.4,0.0
2023-02-08 02:00:00,17.6,90,6.7,0.0
2023-02-08 03:00:00,17.2,90,3.8,0.0
2023-02-08 04:00:00,17.1,90,3.0,0.0
2023-02-08 05:00:00,17.2,89,2.8,0.0
2023-02-08 06:00:00,16.7,91,4.0,0.0
2023-02-08 07:00:00,16.4,93,5.0,0.0
2023-02-08 08:00:00,16.1,94,5.1,0.0
2023-02-08 09:00:00,15.7,96,4.4,0.0
2023-02-08 10:00:00,15.4,97,4.3,0.0
2023-02-08 11:00:00,16.5,94,5.4,0.0
2023-02-08 12:00:00,17.3,91,5.8,0.0
2023-02-08 13:00:00,18.2,86,7.1,0.0
2023-02-08 14:00:00,19.2,83,8.7,0.0
2023-02-08 15:00:00,20.2,79,10.6,0.0
2023-02-08 16:00:00,21.1,76,11.6,0.0
2023-02-08 17:00:00,22.1,75,12.6,0.0
2023-02-08 18:00:00,22.6,74,13.0,0.0
2023-02-08 19:00:00,22.4,74,13.2,0.0
2023-02-08 20:00:00,22.4,75,13.1,0.0
2023-02-08 21:00:00,22.2,76,14.0,0.0
2023-02-08 22:00:00,20.9,77,13.8,0.0
2023-02-08 23:00:00,19.7,83,13.7,0.0
2023-02-09 00:00:00,19.2,87,12.5,0.0
2023-02-09 01:00:00,18.5,90,11.3,0.0
2023-02-09 02:00:00,18.0,92,10.9,0.0
2023-02-09 03:00:00,17.4,92,10.5,0.0
2023-02-09 04:00:00,17.1,93,10.9,0.0
2023-02-09 05:00:00,16.7,94,11.9,0.0
2023-02-09 06:00:00,16.5,94,12.2,0.0
2023-02-09 07:00:00,16.2,94,11.2,0.0
2023-02-09 08:00:00,16.1,93,10.8,0.0
2023-02-09 09:00:00,16.2,92,10.5,0.0
2023-02-09 10:00:00,16.3,92,8.7,0.0
2023-02-09 11:00:00,17.0,88,8.0,0.0
2023-02-09 12:00:00,19.3,82,8.0,0.0
2023-02-09 13:00:00,21.6,72,7.5,0.0
2023-02-09 14:00:00,22.6,68,8.4,0.0
2023-02-09 15:00:00,23.7,67,10.6,0.0
2023-02-09 16:00:00,24.8,64,13.0,0.0
2023-02-09 17:00:00,25.1,65,14.8,0.0
2023-02-09 18:00:00,25.2,64,15.5,0.0
2023-02-09 19:00:00,25.1,65,15.5,0.0
2023-02-09 20:00:00,24.5,65,15.3,0.0
2023-02-09 21:00:00,23.6,67,15.3,0.0
2023-02-09 22:00:00,22.3,71,14.1,0.0
2023-02-09 23:00:00,21.4,71,13.6,0.0
2023-02-10 00:00:00,20.6,77,12.1,0.0
2023-02-10 01:00:00,19.7,80,12.2,0.0
2023-02-10 02:00:00,19.0,83,12.7,0.0
2023-02-10 03:00:00,18.0,86,12.6,0.0
2023-02-10 04:00:00,17.5,86,12.6,0.0
2023-02-10 05:00:00,17.2,85,13.0,0.0
2023-02-10 06:00:00,17.0,86,13.0,0.0
2023-02-10 07:00:00,16.5,87,13.0,0.0
2023-02-10 08:00:00,16.4,87,11.9,0.0
2023-02-10 09:00:00,15.9,90,10.1,0.0
2023-02-10 10:00:00,15.5,90,7.6,0.0
2023-02-10 11:00:00,16.2,87,5.4,0.0
2023-02-10 12:00:00,18.5,81,1.6,0.0
2023-02-10 13:00:00,19.6,78,4.6,0.0
2023-02-10 14:00:00,20.3,77,7.2,0.0
2023-02-10 15:00:00,21.4,74,9.4,0.0
2023-02-10 16:00:00,22.2,72,10.7,0.0
2023-02-10 17:00:00,22.8,72,12.8,0.0
2023-02-10 18:00:00,23.0,73,15.4,0.0
2023-02-10 19:00:00,22.8,74,17.3,0.0
2023-02-10 20:00:00,22.5,76,18.6,0.0
2023-02-10 21:00:00,21.8,79,18.4,0.0
2023-02-10 22:00:00,20.9,82,15.7,0.0
2023-02-10 23:00:00,20.4,83,16.0,0.0
2023-02-11 00:00:00,20.1,83,14.2,0.0
2023-02-11 01:00:00,19.5,86,12.4,0.0
2023-02-11 02:00:00,18.6,87,12.8,0.0
2023-02-11 03:00:00,17.9,87,13.1,0.0
2023-02-11 04:00:00,17.5,87,13.4,0.0
2023-02-11 05:00:00,17.2,87,14.0,0.0
2023-02-11 06:00:00,16.8,87,13.0,0.0
2023-02-11 07:00:00,16.6,87,12.0,0.0
2023-02-11 08:00:00,16.4,87,11.2,0.0
2023-02-11 09:00:00,16.2,88,10.1,0.0
2023-02-11 10:00:00,15.6,90,8.0,0.0
2023-02-11 11:00:00,16.4,87,6.1,0.0
2023-02-11 12:00:00,18.4,82,3.3,0.0
2023-02-11 13:00:00,20.3,73,6.0,0.0
2023-02-11 14:00:00,21.0,73,11.0,0.0
2023-02-11 15:00:00,21.9,71,13.4,0.0
2023-02-11 16:00:00,22.9,69,15.1,0.0
2023-02-11 17:00:00,23.4,69,16.1,0.0
2023-02-11 18:00:00,23.9,68,17.3,0.0
2023-02-11 19:00:00,23.9,67,18.3,0.0
2023-02-11 20:00:00,23.8,67,18.9,0.0
2023-02-11 21:00:00,23.3,66,18.7,0.0
2023-02-11 22:00:00,21.9,69,18.7,0.0
2023-02-11 23:00:00,20.9,70,18.0,0.0
2023-02-12 00:00:00,20.3,73,15.7,0.0
2023-02-12 01:00:00,19.2,77,14.4,0.0
2023-02-12 02:00:00,18.3,80,14.9,0.0
2023-02-12 03:00:00,17.4,81,14.5,0.0
2023-02-12 04:00:00,16.9,81,14.5,0.0
2023-02-12 05:00:00,16.3,83,14.6,0.0
2023-02-12 06:00:00,16.1,84,14.9,0.0
2023-02-12 07:00:00,16.0,82,14.0,0.0
2023-02-12 08:00:00,15.4,84,12.6,0.0
2023-02-12 09:00:00,15.1,84,11.6,0.0
2023-02-12 10:00:00,14.7,84,11.2,0.0
2023-02-12 11:00:00,15.9,81,11.1,0.0
2023-02-12 12:00:00,18.4,71,12.8,0.0
2023-02-12 13:00:00,19.8,67,12.9,0.0
2023-02-12 14:00:00,20.5,67,14.8,0.0
2023-02-12 15:00:00,21.4,67,15.8,0.0
2023-02-12 16:00:00,21.9,67,16.4,0.0
2023-02-12 17:00:00,22.3,67,17.9,0.0
2023-02-12 18:00:00,22.6,69,19.6,0.0
2023-02-12 19:00:00,22.1,72,20.1,0.0
2023-02-12 20:00:00,21.5,75,19.7,0.0
2023-02-12 21:00:00,20.8,79,19.1,0.0
2023-02-12 22:00:00,19.7,82,17.9,0.0
2023-02-12 23:00:00,18.8,86,17.6,0.0
2023-02-13 00:00:00,18.3,88,15.6,0.0
